home_team_form,home_team_goals_scored,home_team_goals_conceded,home_team_wins,home_team_draws,home_team_losses,home_team_first_half_goals,home_team_clean_sheets,home_team_both_scored,home_team_over_25,home_team_last_5_form,home_team_last_5_goals,home_team_win_streak,home_team_unbeaten,home_team_scoring_streak,home_team_form_trend,home_team_goals_trend,home_team_conceded_trend,home_team_last_3_goals_avg,home_team_last_3_conceded_avg,home_team_first_half_dominance,home_team_second_half_dominance,home_team_comebacks,away_team_form,away_team_goals_scored,away_team_goals_conceded,away_team_wins,away_team_draws,away_team_losses,away_team_first_half_goals,away_team_clean_sheets,away_team_both_scored,away_team_over_25,away_team_last_5_form,away_team_last_5_goals,away_team_win_streak,away_team_unbeaten,away_team_scoring_streak,away_team_form_trend,away_team_goals_trend,away_team_conceded_trend,away_team_last_3_goals_avg,away_team_last_3_conceded_avg,away_team_first_half_dominance,away_team_second_half_dominance,away_team_comebacks,result,both_scored,over_25,total_goals,first_half_goals
38.88888888888889,13,16,2,3,4,5,1,6,5,0.0,7,1,5,2,-1.5,0.67,1.5,1.67,3.0,3,2,2,44.44444444444444,7,8,3,2,4,2,4,2,3,0.0,3,0,3,0,0.17,1.0,-0.83,1.0,0.67,1,3,0,1,0,1,3,2
83.33333333333334,21,5,6,3,0,10,4,5,5,0.0,11,0,9,0,1.0,2.83,0.67,3.33,0.67,6,3,0,62.5,11,8,4,2,2,3,3,4,4,0.0,4,4,6,4,-2.27,-0.33,2.0,0.67,2.0,2,4,0,1,0,0,1,0
27.77777777777778,6,18,2,1,6,4,2,3,5,0.0,5,1,1,1,-0.67,0.0,1.67,1.0,2.67,2,1,0,81.25,18,7,6,1,1,8,4,4,5,0.0,11,0,0,8,-0.07,0.33,-0.67,2.33,0.33,5,4,0,2,0,0,2,0
50.0,16,14,3,2,3,9,1,5,5,0.0,8,1,2,2,1.0,2.67,1.0,2.67,2.0,2,2,0,50.0,10,12,3,3,3,7,3,3,4,0.0,7,0,4,2,1.0,2.33,-0.83,2.33,1.67,3,2,0,2,1,1,3,2
44.44444444444444,15,17,3,2,4,5,2,7,8,0.0,9,0,0,7,0.17,-1.17,0.33,1.33,1.33,1,4,2,66.66666666666666,14,12,5,2,2,6,4,5,4,0.0,5,2,2,4,-0.83,0.0,1.33,1.0,1.33,4,3,0,2,1,1,3,1
50.0,13,18,3,4,3,5,3,5,6,0.0,5,1,1,1,0.52,1.67,-0.67,1.67,1.33,2,3,0,60.0,21,17,6,0,4,6,2,7,7,0.0,9,2,2,5,0.29,2.17,0.33,2.67,2.33,2,6,2,0,1,1,4,1
20.0,6,18,1,2,7,3,1,5,4,0.0,4,0,0,0,-0.71,-0.33,2.17,0.67,2.67,2,1,1,44.44444444444444,17,16,3,2,4,10,1,6,6,0.0,9,1,2,2,1.17,2.17,0.17,2.67,1.67,2,2,0,2,1,1,4,2
50.0,19,15,5,1,5,14,6,3,5,0.0,10,0,0,0,0.75,-1.67,0.33,1.33,0.33,6,4,0,85.0,22,5,7,3,0,10,5,5,5,0.0,12,0,10,0,0.86,1.5,-0.17,3.0,0.33,6,4,0,2,0,1,3,3
40.0,7,11,3,2,5,2,4,2,4,0.0,3,0,3,0,-1.1,-1.5,1.17,0.0,1.67,1,3,0,25.0,6,20,2,1,7,4,2,3,5,0.0,4,1,1,1,-0.52,0.5,-1.0,1.0,2.0,2,1,0,2,1,1,3,2
55.55555555555556,8,9,4,2,3,4,3,4,5,0.0,5,0,1,0,0.67,0.0,-1.33,1.0,0.67,1,3,1,40.0,16,19,3,2,5,5,2,8,9,0.0,8,0,0,7,-1.1,-2.33,0.33,0.67,1.33,1,4,2,2,0,1,3,1
55.00000000000001,12,13,4,3,3,8,3,4,5,0.0,9,0,4,2,0.71,-0.33,0.5,1.67,2.0,3,3,0,55.55555555555556,13,11,4,2,3,9,3,5,5,0.0,7,0,2,0,0.67,1.5,0.83,2.0,1.33,3,2,1,2,1,1,4,2
83.33333333333334,20,7,7,1,1,8,5,4,5,0.0,10,0,0,9,0.83,1.67,-0.5,2.67,0.0,5,5,0,35.0,10,11,3,1,6,4,2,4,3,0.0,3,0,0,1,-1.43,-0.67,1.17,0.33,1.67,2,4,1,1,1,1,4,1
55.55555555555556,11,9,4,2,3,3,3,4,4,0.0,2,4,6,4,-2.33,-0.17,1.5,0.33,2.0,2,4,0,45.0,16,16,3,3,4,7,2,6,6,0.0,8,1,5,2,-0.29,2.67,0.83,2.67,2.33,4,3,2,1,0,0,2,2
70.0,16,13,6,2,2,7,4,6,5,0.0,7,2,2,4,0.0,-0.17,0.83,1.33,1.33,5,3,0,35.0,9,19,2,3,5,5,3,4,5,0.0,4,0,0,2,0.62,0.5,2.33,1.0,2.33,2,2,0,1,0,1,3,2
27.77777777777778,14,21,2,1,6,7,1,6,6,0.0,11,0,0,1,1.83,2.0,0.17,3.0,2.67,1,2,1,72.22222222222221,21,9,6,1,2,12,3,5,6,0.0,7,0,4,4,-0.17,-0.17,0.0,1.33,1.0,4,4,0,2,1,1,4,1
31.818181818181817,11,14,3,1,7,5,2,5,4,0.0,4,0,0,1,-1.25,-0.33,1.83,0.67,2.33,3,4,1,50.0,15,20,3,5,3,6,3,6,7,0.0,7,1,1,1,0.54,1.5,-0.83,2.0,1.67,3,3,0,2,0,0,2,2
60.0,16,12,5,2,3,11,3,6,6,0.0,9,0,2,0,1.86,2.17,-0.5,2.67,1.0,4,2,1,45.83333333333333,19,18,5,1,6,14,6,3,6,0.0,8,0,0,0,0.89,-0.67,0.5,1.33,1.0,6,4,0,1,1,1,3,3
31.818181818181817,8,21,3,1,7,5,2,4,6,0.0,5,1,1,1,0.12,0.83,-0.5,1.33,2.0,2,2,0,72.72727272727273,19,13,7,2,2,9,5,6,6,0.0,8,2,2,4,-0.12,1.0,0.83,2.0,1.33,6,4,0,2,0,0,1,0
86.36363636363636,25,5,8,3,0,13,6,5,6,0.0,14,0,11,0,0.75,-0.33,-0.17,2.67,0.33,7,4,0,25.0,15,24,2,1,7,7,1,7,7,0.0,12,0,0,1,0.43,0.67,1.33,2.67,3.33,1,2,1,0,0,0,0,0
75.0,24,10,7,1,2,13,3,6,7,0.0,10,0,4,4,-0.29,0.0,0.83,2.0,1.33,5,5,0,36.36363636363637,8,13,3,2,6,3,4,3,5,0.0,4,0,3,0,-1.38,-1.17,2.33,0.33,2.33,1,3,0,0,1,0,2,1
45.45454545454545,19,19,4,2,5,6,3,8,10,0.0,8,0,0,7,-0.38,0.17,0.33,1.67,1.33,2,5,2,18.181818181818183,7,21,1,2,8,3,1,6,5,0.0,4,0,0,0,-0.62,0.5,2.33,1.0,3.33,2,1,1,1,1,1,3,1
40.909090909090914,16,18,3,3,5,7,2,6,6,0.0,8,1,5,2,-0.12,1.0,-0.5,2.0,2.0,4,3,2,50.0,8,12,4,2,4,4,3,4,6,0.0,3,0,1,0,-0.57,0.17,0.17,0.67,1.67,1,3,1,2,0,0,2,2
50.0,20,17,4,2,4,12,1,7,7,0.0,12,1,2,2,0.86,-0.17,-0.33,2.33,1.67,3,2,0,85.0,23,8,8,1,1,8,5,5,6,0.0,12,0,0,10,0.71,-1.0,-0.17,2.0,0.33,5,6,1,2,1,1,6,2
59.09090909090909,23,19,6,1,4,6,2,8,8,0.0,11,2,2,5,-0.54,0.33,0.33,2.33,2.33,2,7,3,50.0,13,16,4,3,4,8,3,5,6,0.0,10,0,4,2,0.88,0.0,-0.33,2.0,1.67,3,3,0,2,0,0,2,0
31.818181818181817,9,22,2,3,6,5,3,4,6,0.0,4,0,0,2,0.71,0.5,-0.83,1.0,1.67,2,2,0,60.0,13,9,5,2,3,5,4,4,4,0.0,4,4,6,4,-1.0,-0.33,-1.83,0.67,0.67,3,4,0,0,1,0,2,1
54.16666666666666,17,20,4,5,3,8,4,6,7,0.0,9,1,1,1,1.22,0.5,-0.5,2.0,1.0,4,3,0,63.63636363636363,18,13,6,2,3,13,3,7,7,0.0,11,0,2,0,1.62,1.17,-0.5,2.67,1.0,5,2,1,1,1,1,4,2
42.30769230769231,20,20,5,1,7,15,6,4,7,0.0,5,0,0,0,-0.3,0.0,1.17,1.0,1.67,6,4,0,50.0,21,20,5,2,5,7,3,9,11,0.0,7,0,0,7,0.78,1.5,0.0,2.0,1.0,3,5,2,2,0,0,1,1
37.5,9,14,3,3,6,3,4,4,5,0.0,2,0,3,0,-0.89,0.67,1.0,0.67,2.0,1,4,1,45.45454545454545,22,21,4,2,5,12,1,8,8,0.0,13,1,2,2,-0.38,-1.5,0.83,2.0,2.33,3,2,0,2,1,1,5,1
86.36363636363636,27,10,9,1,1,10,5,6,7,0.0,15,0,0,11,0.62,0.0,1.0,3.0,1.0,6,6,1,83.33333333333334,25,5,8,4,0,13,7,5,6,0.0,12,0,12,0,0.0,-2.67,-0.5,1.33,0.0,7,4,0,0,0,0,0,0
75.0,20,13,8,2,2,9,6,6,6,0.0,8,2,2,4,1.11,1.0,-1.17,2.0,0.33,6,5,0,37.5,16,20,3,3,6,7,2,6,6,0.0,8,1,5,2,0.0,-1.5,-2.17,1.0,1.33,4,3,2,1,0,1,3,1
16.666666666666664,8,23,1,2,9,3,1,7,6,0.0,4,0,0,0,-0.56,0.5,0.17,1.0,2.67,2,1,1,33.33333333333333,10,23,2,4,6,5,3,5,6,0.0,4,0,0,2,0.67,-0.33,-2.17,0.67,1.33,2,3,1,2,0,0,1,1
27.27272727272727,15,24,2,2,7,7,2,7,7,0.0,10,0,0,1,-0.54,-1.67,0.33,1.33,2.33,1,2,1,29.166666666666668,11,16,3,1,8,5,2,5,4,0.0,2,0,0,1,-1.11,-0.17,0.83,0.33,2.33,3,4,1,0,1,1,4,2
54.54545454545454,10,12,5,2,4,6,4,4,6,0.0,5,0,1,0,-0.75,-0.83,0.83,0.67,1.33,2,3,1,54.16666666666666,23,21,6,1,5,6,2,8,8,0.0,10,2,2,5,-0.33,0.0,0.33,2.0,2.33,2,7,3,2,0,1,4,0
54.16666666666666,15,16,5,3,4,8,4,5,6,0.0,8,0,4,2,0.67,0.17,-1.17,1.67,1.33,3,4,0,29.166666666666668,8,22,3,1,8,5,2,4,6,0.0,5,1,1,1,0.22,-0.83,-0.67,0.67,1.33,2,2,0,0,1,0,2,1
59.09090909090909,14,10,5,3,3,6,4,5,4,0.0,4,4,6,4,-0.42,0.5,-1.83,1.0,0.67,4,4,0,72.72727272727273,25,11,7,2,2,14,3,7,7,0.0,8,0,4,4,-1.04,0.17,0.83,1.67,1.33,6,5,0,2,0,0,1,0
53.84615384615385,22,20,6,2,5,8,4,9,11,0.0,8,0,0,7,1.9,1.0,-1.67,2.0,0.33,4,5,2,54.16666666666666,14,11,5,3,4,6,4,5,4,0.0,3,4,6,4,-0.22,1.0,-0.33,1.0,0.67,4,4,0,1,1,1,3,1
53.84615384615385,16,17,5,4,4,8,4,6,6,0.0,9,0,4,2,-0.17,-1.17,0.33,1.33,1.33,3,5,1,29.166666666666668,17,26,2,3,7,8,2,8,8,0.0,10,0,0,1,-0.11,-2.5,-1.83,1.0,1.67,1,2,1,1,1,1,3,1
76.92307692307693,23,13,9,2,2,10,7,6,7,0.0,10,2,2,4,1.0,0.83,-2.0,2.33,0.0,7,6,0,75.0,26,11,8,2,2,14,4,7,7,0.0,8,0,4,4,0.22,0.17,-0.83,1.67,0.67,6,6,0,1,1,1,3,0
30.76923076923077,9,23,3,2,8,6,2,5,6,0.0,5,1,1,1,0.63,0.0,-1.5,1.0,1.0,3,2,0,30.76923076923077,13,18,3,2,8,6,2,6,5,0.0,4,0,0,1,-0.67,0.5,0.33,1.0,2.33,3,4,1,1,0,0,1,0
38.46153846153847,11,23,3,4,6,6,4,5,6,0.0,5,0,0,2,0.43,-0.83,0.33,0.67,1.33,3,3,1,39.285714285714285,20,21,5,1,8,15,6,4,7,0.0,5,0,0,0,-1.45,-1.67,2.0,0.33,2.0,6,4,0,1,0,0,2,0
34.61538461538461,10,18,3,3,7,3,4,5,6,0.0,3,0,3,0,-0.77,1.0,-0.17,1.0,2.33,1,4,1,15.384615384615383,8,24,1,2,10,3,1,7,6,0.0,4,0,0,0,-0.5,-0.33,-1.5,0.67,2.0,2,1,1,2,1,1,3,1
50.0,26,22,5,2,5,13,1,9,9,0.0,13,1,2,2,0.78,1.0,0.0,3.0,2.0,4,3,0,58.333333333333336,19,16,6,2,4,13,3,8,8,0.0,11,0,2,0,0.44,-0.5,0.67,2.0,1.67,5,2,1,1,0,1,3,0
57.692307692307686,20,21,5,5,3,10,4,7,8,0.0,11,1,1,1,1.03,0.33,-0.5,2.33,1.0,5,3,0,34.61538461538461,16,23,3,3,7,7,2,6,7,0.0,6,1,5,2,-1.2,-3.0,0.33,0.0,2.33,4,3,2,1,0,0,2,1
80.76923076923077,25,5,8,5,0,13,8,5,6,0.0,8,0,13,0,-0.73,-1.5,-0.5,1.0,0.0,7,4,0,57.14285714285714,24,21,7,2,5,9,4,10,12,0.0,9,0,0,7,1.73,-0.33,-0.33,1.67,0.67,5,5,2,1,0,0,1,0
50.0,15,13,5,3,5,6,4,6,5,0.0,4,4,6,4,-1.37,-0.33,0.83,0.67,1.33,4,4,0,50.0,10,16,5,2,5,6,4,4,7,0.0,4,0,1,0,-0.56,-0.33,1.33,0.67,2.33,2,3,1,1,0,0,1,0
57.692307692307686,27,21,7,1,5,6,3,8,9,0.0,11,2,2,5,-0.47,-0.5,-1.17,2.0,1.33,2,8,3,83.33333333333334,27,10,9,2,1,10,6,6,7,0.0,10,0,0,11,-0.11,0.83,1.0,2.33,1.0,6,6,1,2,0,0,2,2
46.15384615384615,10,17,5,2,6,6,4,4,7,0.0,2,0,1,0,-0.4,0.67,-0.33,0.67,1.67,2,3,1,78.57142857142857,25,14,10,2,2,10,7,7,8,0.0,11,2,2,4,0.91,-0.5,-0.17,2.0,0.33,7,7,0,0,1,0,2,1
69.23076923076923,27,13,8,2,3,14,4,8,8,0.0,7,0,4,4,-0.87,-1.0,-0.5,1.0,1.0,6,6,0,53.57142857142857,27,23,7,1,6,6,3,8,9,0.0,10,2,2,5,-0.73,-1.67,-1.17,1.33,1.33,2,8,3,1,1,1,6,2
53.84615384615385,19,19,6,2,5,13,3,8,9,0.0,9,0,2,0,-0.7,-2.0,1.33,1.0,2.33,5,2,1,53.57142857142857,16,13,6,3,5,6,5,6,5,0.0,5,4,6,4,-0.64,-0.83,0.5,0.67,1.0,4,5,0,0,0,0,0,0
28.57142857142857,13,19,3,2,9,6,2,6,5,0.0,3,0,0,1,-0.58,0.17,-0.83,0.67,1.67,3,4,1,32.142857142857146,11,20,3,3,8,4,4,6,7,0.0,4,0,3,0,-0.67,0.5,-0.17,1.0,2.33,2,4,1,1,0,0,2,2
21.428571428571427,10,25,2,2,10,3,1,8,7,0.0,5,0,0,0,0.55,0.0,-1.67,1.0,1.33,2,2,2,57.14285714285714,18,18,6,4,4,9,4,7,7,0.0,8,0,4,2,0.97,0.17,-1.33,1.67,0.67,4,5,1,2,0,0,1,0
36.66666666666666,20,23,5,1,9,15,6,4,7,0.0,3,0,0,0,-1.33,-0.67,0.17,0.33,1.67,6,4,0,53.84615384615385,29,22,6,2,5,13,2,9,10,0.0,13,1,2,2,0.6,1.0,0.17,3.0,1.67,4,4,0,0,1,1,4,2
32.142857142857146,16,25,3,3,8,7,2,6,7,0.0,3,1,5,2,-1.09,-1.5,1.33,0.0,2.33,4,3,2,42.85714285714285,13,23,4,4,6,6,5,5,6,0.0,5,0,0,2,1.52,0.83,-1.17,1.33,0.33,3,4,1,0,1,0,2,1
46.42857142857143,11,18,5,3,6,6,4,5,7,0.0,3,0,1,0,-1.21,-0.67,0.5,0.33,2.0,2,4,2,82.14285714285714,26,5,9,5,0,13,9,5,6,0.0,5,0,14,0,-0.79,-1.67,0.0,0.33,0.0,7,5,0,0,0,0,0,0
71.42857142857143,31,15,9,2,3,14,4,9,9,0.0,10,0,4,4,-0.09,0.0,0.33,2.0,1.33,6,7,1,35.714285714285715,10,23,4,2,8,6,3,5,6,0.0,4,1,1,1,0.42,-0.33,-0.83,0.67,0.67,3,3,0,1,0,1,3,1
26.923076923076923,18,28,2,3,8,8,2,9,9,0.0,7,0,0,1,-0.03,-1.0,-2.17,1.0,1.33,1,2,1,60.71428571428571,22,21,6,5,3,11,5,7,8,0.0,11,1,1,1,1.73,0.33,-1.17,2.33,0.33,6,4,0,0,0,0,0,0
84.61538461538461,29,10,10,2,1,12,7,6,7,0.0,11,0,0,11,-0.17,-0.5,0.17,2.0,0.67,7,6,1,76.66666666666667,26,15,10,3,2,11,7,8,8,0.0,10,2,2,4,0.17,0.0,0.67,2.0,0.67,8,7,0,1,1,1,5,2
53.333333333333336,24,22,7,2,6,9,4,10,12,0.0,8,0,0,7,0.58,-1.5,0.17,1.0,0.67,5,5,2,50.0,29,27,7,1,7,8,3,9,10,0.0,8,2,2,5,-0.58,1.0,0.0,2.0,2.0,3,8,3,2,0,0,1,1
53.333333333333336,16,13,6,4,5,6,6,6,5,0.0,3,4,6,4,-0.17,0.17,-0.33,0.67,0.67,4,5,0,50.0,24,23,7,2,7,9,4,10,12,0.0,5,0,0,7,-0.54,-0.83,0.5,0.67,1.0,5,5,2,0,0,0,0,0
30.0,11,22,3,3,9,4,4,6,7,0.0,4,0,3,0,-1.0,-0.33,1.17,0.67,2.67,2,4,1,85.71428571428571,32,12,11,2,1,13,7,7,8,0.0,12,0,0,11,-0.21,-1.83,-0.83,1.67,0.67,7,7,1,1,0,0,1,0
33.33333333333333,10,26,4,2,9,6,3,5,7,0.0,4,1,1,1,0.5,-0.33,0.33,0.67,1.33,3,3,0,53.57142857142857,19,19,6,3,5,13,4,8,9,0.0,6,0,2,0,-1.48,-2.17,1.0,0.33,2.0,5,2,1,1,0,1,3,2
71.875,28,18,10,3,3,12,7,9,9,0.0,9,2,2,4,-0.9,-0.33,1.67,1.67,1.67,8,7,0,46.66666666666666,11,18,5,4,6,6,5,5,7,0.0,3,0,1,0,-0.75,-0.67,-1.33,0.33,0.67,2,4,2,1,1,1,3,1
53.57142857142857,31,24,6,3,5,14,2,10,11,0.0,14,1,2,2,1.06,0.5,-1.5,3.0,1.0,4,4,0,33.33333333333333,17,26,3,4,8,8,2,7,7,0.0,1,1,5,2,-0.67,0.33,0.0,0.33,2.0,5,3,2,1,0,0,1,0
60.0,22,21,6,6,3,11,6,7,8,0.0,9,1,1,1,0.92,-0.33,-0.67,1.67,0.33,6,4,0,20.0,10,26,2,2,11,3,1,8,7,0.0,4,0,0,0,0.58,-0.33,-1.5,0.67,1.0,2,2,2,1,0,1,3,2
60.0,19,18,7,4,4,9,5,7,7,0.0,7,0,4,2,0.83,-0.17,-0.83,1.33,0.67,4,6,1,37.5,22,25,5,2,9,16,6,5,8,0.0,3,0,0,0,-0.9,0.17,-0.83,0.67,1.67,6,4,0,2,1,1,6,5
80.0,26,5,9,6,0,13,10,5,6,0.0,4,0,15,0,-0.67,-1.17,0.0,0.33,0.0,7,5,0,33.33333333333333,15,19,4,2,9,8,3,6,5,0.0,5,0,0,1,0.5,0.83,-1.5,1.33,1.0,4,4,1,0,1,0,2,2
43.333333333333336,14,24,4,5,6,6,5,6,6,0.0,5,0,0,2,1.5,0.83,-1.67,1.33,0.33,3,5,2,28.57142857142857,18,28,2,4,8,8,3,9,9,0.0,4,0,0,1,-0.06,0.5,-0.17,1.0,1.33,1,2,1,1,0,0,1,1
53.125,30,27,8,1,7,9,4,9,10,0.0,7,2,2,5,-0.69,-1.0,1.0,1.0,2.0,4,8,3,73.33333333333333,34,15,10,2,3,15,5,9,10,0.0,10,0,4,4,-0.17,1.67,0.83,2.67,1.33,7,8,1,1,0,0,1,1
73.52941176470588,30,19,11,3,3,13,7,10,10,0.0,10,2,2,4,-0.95,-0.83,1.17,1.67,1.67,9,7,0,26.666666666666668,18,29,2,4,9,8,3,9,9,0.0,3,0,0,1,-0.42,-0.67,0.0,0.33,1.0,1,2,1,0,1,1,4,1
34.375,16,20,4,3,9,9,3,7,5,0.0,5,0,0,1,0.49,0.0,-1.33,1.0,0.67,4,4,1,53.125,16,13,6,5,5,6,7,6,5,0.0,2,4,6,4,0.28,-0.17,-1.5,0.33,0.0,4,5,0,0,1,0,2,2
18.75,10,29,2,2,12,3,1,8,8,0.0,3,0,0,0,0.62,0.17,0.17,0.67,1.67,2,2,2,37.5,13,26,5,2,9,8,4,5,8,0.0,5,1,1,1,1.15,0.83,0.0,1.33,1.0,4,4,0,2,1,1,3,1
41.17647058823529,26,27,6,2,9,19,6,6,9,0.0,7,0,0,0,0.19,1.5,0.5,2.0,2.0,7,5,0,55.88235294117647,31,27,9,1,7,10,5,9,10,0.0,8,2,2,5,0.43,-0.67,0.33,1.33,1.33,5,8,3,1,1,1,5,4
50.0,24,23,7,3,7,9,5,10,12,0.0,3,0,0,7,-1.31,-1.5,0.17,0.0,0.67,5,5,2,46.875,15,24,5,5,6,7,6,6,6,0.0,6,0,0,2,1.33,0.33,-0.17,1.33,0.33,4,5,2,1,0,0,2,1
43.75,12,20,5,4,7,6,5,6,8,0.0,2,0,1,0,-0.64,0.67,-1.5,0.67,1.0,2,4,2,56.66666666666666,32,24,7,3,5,14,3,10,11,0.0,12,1,2,2,0.92,-1.0,-1.83,2.0,0.67,4,5,0,0,1,0,2,0
80.0,32,13,11,2,2,13,7,7,8,0.0,9,0,0,11,-0.42,-0.33,0.0,1.67,1.0,7,7,1,62.5,25,21,7,6,3,13,7,7,9,0.0,10,1,1,1,0.79,-0.83,-0.5,1.67,0.0,7,5,0,0,1,0,2,0
31.25,17,27,3,4,9,8,2,7,7,0.0,1,1,5,2,-0.59,0.33,-1.17,0.33,1.33,5,3,2,78.125,27,6,9,7,0,14,10,6,6,0.0,2,0,16,0,-0.56,0.67,0.33,0.67,0.33,7,5,0,0,1,0,2,2
28.125,20,31,2,5,9,9,3,10,10,0.0,5,0,0,1,-0.03,-0.83,-1.0,0.67,1.0,2,2,1,72.22222222222221,32,21,11,4,3,13,7,11,11,0.0,9,2,2,4,-0.87,0.5,1.0,2.0,2.0,9,8,1,2,0,0,2,0
68.75,34,16,10,2,4,15,5,9,10,0.0,9,0,4,4,0.0,1.33,0.0,2.33,1.0,7,8,1,56.25,21,22,7,4,5,11,5,8,8,0.0,8,0,4,2,0.54,0.17,1.17,1.67,1.67,4,6,1,1,1,1,4,3
50.0,19,22,6,3,6,13,4,8,10,0.0,3,0,2,0,-1.33,-1.5,0.0,0.0,2.0,5,2,1,34.375,12,22,4,3,9,4,5,6,7,0.0,4,0,3,0,0.08,-0.33,-1.17,0.67,1.33,2,5,1,1,0,0,2,1
78.125,33,14,11,3,2,13,7,8,8,0.0,6,0,0,11,-1.13,0.33,1.33,1.33,1.33,7,7,1,70.58823529411765,37,17,11,2,4,18,5,10,11,0.0,11,0,4,4,-0.07,-0.5,-1.33,2.0,0.67,8,8,1,2,1,1,4,2
52.94117647058824,22,25,7,4,6,11,5,9,9,0.0,7,0,4,2,-0.57,-0.17,1.33,1.33,2.33,4,7,1,73.52941176470588,34,17,11,3,3,14,7,9,9,0.0,7,0,0,11,-2.17,-1.83,0.67,0.67,1.67,7,7,1,2,1,1,6,3
41.17647058823529,15,27,6,2,9,8,4,6,9,0.0,7,1,1,1,1.0,0.67,0.83,1.67,1.33,4,5,1,32.35294117647059,18,28,3,5,9,9,2,8,7,0.0,2,1,5,2,-0.19,0.67,-1.5,0.67,1.0,5,3,2,2,0,0,1,0
44.11764705882353,15,26,5,5,7,7,6,6,6,0.0,5,0,0,2,0.19,-0.83,1.0,0.67,1.0,4,5,2,72.22222222222221,40,18,12,2,4,19,5,11,12,0.0,13,0,4,4,-0.13,-1.5,0.0,2.0,1.0,8,9,1,0,1,0,2,1
32.35294117647059,12,24,4,3,10,4,5,6,7,0.0,3,0,3,0,0.14,-0.67,-1.67,0.33,1.33,2,5,1,26.47058823529412,20,33,2,5,10,9,3,10,10,0.0,3,0,0,1,-0.38,0.17,0.67,0.67,1.67,2,2,1,1,0,0,1,0
52.94117647058824,17,14,6,6,5,7,7,7,5,0.0,3,4,6,4,-0.5,-0.67,-0.67,0.33,0.33,4,5,0,17.647058823529413,11,31,2,2,13,4,1,9,9,0.0,3,0,0,0,-0.57,-0.67,1.0,0.33,2.0,3,2,2,2,0,0,1,1
56.25,33,25,7,4,5,14,3,11,11,0.0,11,1,2,2,0.13,-2.17,0.5,1.33,1.0,4,5,0,52.77777777777778,26,23,8,3,7,10,6,10,12,0.0,4,0,0,7,-0.2,-0.33,-0.67,0.67,0.33,6,6,2,2,0,0,1,0
61.76470588235294,26,22,7,7,3,13,7,8,9,0.0,9,1,1,1,0.02,-1.17,-0.17,1.33,0.33,7,5,0,44.11764705882353,13,21,5,5,7,6,5,7,8,0.0,3,0,1,0,-0.62,0.17,0.0,0.67,1.0,2,4,2,0,1,0,2,0
76.47058823529412,28,7,9,8,0,15,10,7,6,0.0,3,0,17,0,-1.29,0.17,0.67,0.67,0.67,7,5,0,53.125,21,22,7,3,6,14,5,8,10,0.0,3,0,2,0,-0.21,0.17,-2.0,0.67,1.0,6,3,1,2,0,0,2,2
73.68421052631578,34,21,12,4,3,13,8,11,11,0.0,9,2,2,4,0.27,0.5,-1.0,2.0,1.0,9,9,1,44.44444444444444,30,28,7,2,9,22,6,7,10,0.0,10,0,0,0,1.27,3.33,0.17,3.33,1.67,8,6,0,1,0,1,3,1
52.77777777777778,32,31,9,1,8,11,5,10,11,0.0,5,2,2,5,0.53,0.0,-1.67,1.0,1.33,5,8,3,35.294117647058826,17,21,4,4,9,10,3,8,5,0.0,6,0,0,1,0.88,0.33,-0.83,1.33,0.67,4,4,1,1,0,0,2,0
55.26315789473685,27,23,9,3,7,10,7,10,12,0.0,3,0,0,7,0.9,1.0,-1.0,1.0,0.0,6,7,2,38.88888888888889,15,28,6,2,10,8,4,6,9,0.0,6,1,1,1,1.07,1.17,-0.83,1.67,0.67,4,5,1,0,1,0,2,1
33.33333333333333,17,23,4,4,10,10,3,8,5,0.0,4,0,0,1,-0.27,-0.33,0.83,0.67,1.33,4,4,1,44.44444444444444,16,27,5,6,7,7,6,7,6,0.0,5,0,0,2,0.2,-0.83,0.5,0.67,1.0,4,6,3,1,0,1,4,0
42.10526315789473,30,31,7,2,10,22,6,7,11,0.0,10,0,0,0,0.94,1.67,0.0,2.67,2.0,8,6,0,75.0,38,19,12,3,3,15,7,10,10,0.0,9,0,0,11,-1.0,0.5,0.5,2.0,2.0,7,8,2,2,0,0,1,0
25.0,20,34,2,5,11,9,3,10,10,0.0,2,0,0,1,-0.33,0.67,1.17,0.67,1.67,2,2,1,22.22222222222222,12,31,3,2,13,5,2,9,9,0.0,4,0,0,0,0.47,-0.33,0.67,0.67,1.67,4,2,2,1,0,0,1,0
36.11111111111111,13,24,5,3,10,4,6,6,7,0.0,3,0,3,0,1.2,0.17,-1.33,0.67,0.67,2,6,1,50.0,24,29,7,4,7,13,5,10,10,0.0,8,0,4,2,-1.67,0.17,3.17,1.67,3.67,5,7,1,2,0,0,2,0
36.11111111111111,19,28,4,5,9,9,3,8,7,0.0,3,1,5,2,0.47,0.17,-0.83,0.67,0.67,5,4,2,71.05263157894737,41,19,12,3,4,20,5,12,12,0.0,10,0,4,4,0.33,0.83,0.5,2.33,1.0,9,9,1,2,1,1,5,3
44.44444444444444,14,22,5,6,7,6,5,8,8,0.0,4,0,1,0,-0.6,0.5,0.83,1.0,1.33,2,4,2,55.88235294117647,23,22,8,3,6,16,6,8,10,0.0,4,0,2,0,0.5,1.33,-0.5,1.33,1.0,7,3,1,0,0,0,0,0
